Sale_ID,Region,Cookie_Variety,Total_Boxes_Purchased,Sales_Amount,Sale_Date,Customer_ID,Age_Group,Gender,Household_Income,Family_Size,Customer_City,Customer_State,Price_Per_Box,Loyalty_Program_Participation,Preferred_Sales_Channel,Preferred_Payment_Method,Satisfaction_Rating,Troop_ID,Troop_Size,Troop_Leader_Name,Channel_Type
8299,Southeast,Adventurefuls,10,60,2/28/2024,1012,46-55,Male,<$50k,4,Charlotte, NC,6,No,Booth,Credit Card,5,41,14,Alexis,Online
8300,Northeast,Lemon-Ups,6,36,5/20/2024,1396,26-35,Female,$50-100k,3,Clarks Summit, PA,6,Yes,Door-to-Door,Credit Card,3,50801,18,Maria,Online
8301,South,Tagalongs,7,42,10/5/2024,1161,36-45,Female,$50-100k,3,Irving, TX,6,No,Booth,Mobile Payment,2,2278,8,Nora,Door-to-Door
8302,Northeast,Trefoils,3,18,1/1/2024,1082,18-25,Male,$150-200k,2,Albany, NY,6,Yes,Door-to-Door,Cash,1,1188,15,Amber,Door-to-Door
8303,Northeast,Samoas,6,36,7/19/2024,1035,36-45,Male,$100-150k,5,Hartford, CT,6,Yes,Door-to-Door,Mobile Payment,1,10057,14,Aria,Booth
8304,Southeast,Do-si-dos,6,36,5/30/2024,1070,26-35,Male,$50-100k,3,Jacksonville, FL,6,Yes,Door-to-Door,Mobile Payment,2,72011,20,Stella,Online
8305,Southeast,Do-si-dos,9,54,10/13/2024,1493,36-45,Male,$100-150k,6,Raleigh, NC,6,Yes,Booth,Mobile Payment,3,1048,16,Josephine,Booth
8306,Northeast,Thin Mints,4,24,6/16/2024,1265,26-35,Male,<$50k,5,Secaucus, NJ,6,Yes,Online,Mobile Payment,3,10289,17,Ivy,Online
8307,Northeast,Girl Scout S'mores,9,54,8/20/2024,1297,46-55,Female,<$50k,4,Staten Island, NY,6,No,Door-to-Door,Cash,2,75312,10,Reagan,Booth
8308,South,Tagalongs,6,36,2/2/2024,1066,18-25,Female,<$50k,3,Memphis, TN,6,No,Booth,Credit Card,5,10543,11,Violet,Booth
8309,Southeast,Trefoils,6,36,4/9/2024,1091,36-45,Male,$100-150k,5,Alpharetta, GA,6,No,Door-to-Door,Cash,4,20626,8,Nia,Door-to-Door
8310,Southeast,Tagalongs,5,30,3/14/2024,1019,18-25,Female,$100-150k,5,Jacksonville, FL,6,Yes,Booth,Cash,2,72011,8,Stella,Booth
8311,West,Tagalongs,9,54,2/20/2024,1279,46-55,Male,$100-150k,5,Portland, OR,6,Yes,Door-to-Door,Cash,3,10457,8,Eliana,Online
8312,Southeast,Trefoils,9,54,10/19/2024,1165,36-45,Female,$100-150k,3,Apex, NC,6,Yes,Door-to-Door,Mobile Payment,1,02584,16,Naima,Door-to-Door
8313,Southeast,Samoas,7,42,3/9/2024,1164,46-55,Male,$150-200k,2,Orange Park, FL,6,Yes,Booth,Mobile Payment,5,31008,11,Maya,Booth
8314,Southeast,Do-si-dos,6,36,8/7/2024,1312,18-25,Female,$100-150k,4,Mint Hill, NC,6,Yes,Booth,Credit Card,4,547,12,Luna,Door-to-Door
8315,Southeast,Tagalongs,6,36,1/27/2024,1472,18-25,Male,$100-150k,2,Mount Holly, NC,6,Yes,Door-to-Door,Mobile Payment,4,13400,8,Penelope,Booth
8316,Northeast,Tagalongs,5,30,1/30/2024,1407,46-55,Male,$150-200k,4,Bayonne, NJ,6,No,Door-to-Door,Mobile Payment,1,12052,17,Annie,Door-to-Door
8317,Northeast,Samoas,2,12,5/9/2024,1087,36-45,Male,$50-100k,4,New York, NY,6,No,Booth,Credit Card,2,3990,8,Kennedy,Door-to-Door
8318,Southeast,Lemon-Ups,7,42,7/7/2024,1137,26-35,Male,$50-100k,6,Charlotte, NC,6,Yes,Online,Cash,3,41,10,Alexis,Door-to-Door
8319,Northeast,Do-si-dos,3,18,3/16/2024,1215,36-45,Male,$100-150k,6,Wethersfield, CT,6,No,Door-to-Door,Credit Card,5,10288,13,Delilah,Online
8320,Northeast,Thin Mints,4,24,6/2/2024,1004,26-35,Female,$50-100k,2,Washington, DC,6,No,Booth,Credit Card,4,2612,14,Arabella,Booth
8321,Southeast,Adventurefuls,10,60,3/5/2024,1290,18-25,Male,$100-150k,3,Mint Hill, NC,6,No,Door-to-Door,Credit Card,5,547,11,Luna,Door-to-Door
8322,Northeast,Thin Mints,10,60,9/2/2024,1149,36-45,Male,$50-100k,5,Dunmore, PA,6,Yes,Door-to-Door,Mobile Payment,2,50062,18,Grace,Door-to-Door
8323,South,Samoas,2,12,4/13/2024,1196,18-25,Male,<$50k,4,Dallas, TX,6,Yes,Booth,Cash,3,3352,8,Emily,Door-to-Door
8324,Southeast,Trefoils,10,60,10/15/2024,1210,18-25,Male,$100-150k,2,Middleburg, FL,6,No,Online,Mobile Payment,5,31115,15,Lila,Door-to-Door
8325,Southeast,Thin Mints,8,48,5/11/2024,1386,18-25,Male,<$50k,6,Yulee, FL,6,Yes,Door-to-Door,Credit Card,2,71734,9,Aaliyah,Online
8326,Southeast,Tagalongs,9,54,6/30/2024,1091,36-45,Male,$100-150k,5,Alpharetta, GA,6,No,Booth,Cash,1,20626,8,Nia,Online
8327,West,Toast-Yay!,10,60,7/14/2024,1488,26-35,Female,$150-200k,4,Hillsboro, OR,6,Yes,Door-to-Door,Credit Card,1,10777,8,Mia,Online
8328,Northeast,Trefoils,9,54,6/26/2024,1176,18-25,Male,$100-150k,5,Colonie, NY,6,Yes,Door-to-Door,Credit Card,2,1014,15,Chloe,Online
8329,West,Toffee-tastic,9,54,1/3/2024,1192,26-35,Female,<$50k,4,Las Vegas, NV,6,No,Booth,Cash,2,676,20,Victoria,Booth
8330,West,Toast-Yay!,3,18,7/11/2024,1381,36-45,Female,$50-100k,5,Henderson, NV,6,No,Online,Credit Card,3,79,20,Abigail,Booth
8331,Midwest,Thin Mints,8,48,10/11/2024,1156,36-45,Male,$50-100k,3,Columbus, OH,6,Yes,Booth,Cash,1,6824,9,Isabella,Door-to-Door
8332,Northeast,Thin Mints,5,30,7/11/2024,1215,36-45,Male,$100-150k,6,Wethersfield, CT,6,No,Booth,Cash,3,10288,13,Delilah,Door-to-Door
8333,Northeast,Tagalongs,5,30,5/1/2024,1407,46-55,Male,$150-200k,4,Bayonne, NJ,6,Yes,Door-to-Door,Cash,3,12052,17,Annie,Online
8334,Southeast,Samoas,5,30,9/9/2024,1286,18-25,Male,$100-150k,4,Milton, GA,6,No,Online,Credit Card,3,18529,8,Claire,Online
8335,Northeast,Thin Mints,1,6,8/21/2024,1080,46-55,Female,$100-150k,4,Albany, NY,6,Yes,Online,Mobile Payment,2,1188,15,Amber,Online
8336,Southeast,Trefoils,1,6,5/20/2024,1075,46-55,Male,<$50k,5,Morrisville, NC,6,No,Booth,Cash,5,407,16,Eleanor,Online
8337,Southeast,Do-si-dos,6,36,4/22/2024,1252,26-35,Female,<$50k,2,Matthews, NC,6,No,Online,Credit Card,3,664,20,Scarlett,Door-to-Door
8338,Southeast,Thin Mints,4,24,2/8/2024,1312,18-25,Female,$100-150k,4,Mint Hill, NC,6,Yes,Booth,Mobile Payment,1,547,12,Luna,Booth
8339,Southeast,Samoas,6,36,5/6/2024,1195,26-35,Female,<$50k,3,Middleburg, FL,6,Yes,Booth,Credit Card,3,31115,14,Lila,Door-to-Door
8340,South,Girl Scout S'mores,6,36,6/5/2024,1391,18-25,Male,$100-150k,5,Choctaw, OK,6,No,Booth,Mobile Payment,3,371,10,Mecca,Door-to-Door
8341,West,Trefoils,5,30,7/19/2024,1372,26-35,Female,$50-100k,2,Paradise, NV,6,No,Online,Mobile Payment,3,396,20,Leah,Booth
8342,Northeast,Thin Mints,4,24,2/19/2024,1500,36-45,Female,$100-150k,5,New Britain, CT,6,No,Door-to-Door,Cash,2,66731,16,Brianna,Online
8343,Southeast,Thin Mints,9,54,8/1/2024,1253,46-55,Female,$150-200k,6,Middleburg, FL,6,No,Booth,Mobile Payment,4,31115,9,Lila,Online
8344,Southeast,Thin Mints,8,48,3/22/2024,1284,36-45,Male,$100-150k,5,Cary, NC,6,No,Door-to-Door,Mobile Payment,1,00031,16,Shatasia,Booth
8345,Midwest,Girl Scout S'mores,10,60,5/23/2024,1111,18-25,Male,$100-150k,5,Powell, OH,6,No,Online,Cash,2,5169,9,Sadie,Online
8346,Northeast,Thin Mints,7,42,7/9/2024,1174,18-25,Female,<$50k,3,Bloomfield, CT,6,No,Door-to-Door,Cash,3,10318,17,Bianca,Booth
8347,Northeast,Samoas,1,6,3/15/2024,1243,18-25,Male,<$50k,6,New Britain, CT,6,No,Online,Credit Card,4,66731,17,Brianna,Door-to-Door
8348,Northeast,Girl Scout S'mores,7,42,9/21/2024,1142,26-35,Male,<$50k,4,Queens, NY,6,No,Door-to-Door,Credit Card,2,4032,8,Elena,Booth
8349,Southeast,Lemonades,7,42,10/16/2024,1350,36-45,Female,$100-150k,6,East Point, GA,6,No,Online,Credit Card,5,30344,19,Zoe,Door-to-Door
8350,West,Samoas,6,36,4/15/2024,1355,26-35,Male,$100-150k,2,Pasadena, CA,6,No,Online,Mobile Payment,1,4161,11,Eva,Door-to-Door
8351,Northeast,Samoas,7,42,4/8/2024,1188,26-35,Female,$50-100k,5,Dunmore, PA,6,Yes,Booth,Credit Card,5,50062,18,Grace,Online
8352,Northeast,Trefoils,5,30,8/26/2024,1101,46-55,Female,$150-200k,5,Wilkes-Barre, PA,6,Yes,Booth,Cash,4,30130,18,Emilia,Booth
8353,Southeast,Lemon-Ups,4,24,5/20/2024,1472,18-25,Male,$100-150k,2,Mount Holly, NC,6,No,Online,Mobile Payment,5,13400,8,Penelope,Online
8354,Northeast,Girl Scout S'mores,2,12,5/10/2024,1396,26-35,Female,$50-100k,3,Clarks Summit, PA,6,Yes,Online,Mobile Payment,5,50801,18,Maria,Door-to-Door
8355,Northeast,Tagalongs,3,18,8/9/2024,1225,18-25,Female,$150-200k,6,Wethersfield, CT,6,Yes,Booth,Credit Card,3,10288,9,Delilah,Booth
8356,West,Lemon-Ups,7,42,5/31/2024,1181,26-35,Male,$100-150k,6,Beaverton, OR,6,No,Booth,Cash,4,81503,8,Kamora,Door-to-Door
8357,South,Do-si-dos,3,18,9/27/2024,1438,36-45,Male,$100-150k,5,Collierville, TN,6,Yes,Door-to-Door,Credit Card,1,13258,11,Ava,Online
8358,Northeast,Thin Mints,2,12,1/15/2024,1453,46-55,Female,<$50k,5,Hoboken, NJ,6,Yes,Door-to-Door,Cash,3,12019,17,Layla,Door-to-Door
8359,Northeast,Thin Mints,6,36,5/25/2024,1225,18-25,Female,$150-200k,6,Wethersfield, CT,6,Yes,Booth,Cash,4,10288,9,Delilah,Online
8360,South,Tagalongs,7,42,6/6/2024,1029,26-35,Male,$100-150k,6,Arlington, VA,6,Yes,Door-to-Door,Mobile Payment,4,60031,14,Essence,Online
8361,West,Tagalongs,6,36,3/5/2024,1421,18-25,Female,$100-150k,3,Scottsdale, AZ,6,No,Online,Cash,2,128,13,Lydia,Online
8362,South,Thin Mints,10,60,2/29/2024,1235,46-55,Female,<$50k,2,Irving, TX,6,No,Door-to-Door,Credit Card,4,2278,8,Nora,Online
8363,Northeast,Thin Mints,3,18,8/19/2024,1357,46-55,Female,<$50k,5,Pittston, PA,6,No,Online,Mobile Payment,4,3088,18,Daisy,Booth
8364,Northeast,Samoas,9,54,8/30/2024,1215,36-45,Male,$100-150k,6,Wethersfield, CT,6,No,Online,Credit Card,1,10288,13,Delilah,Booth
8365,Midwest,Thin Mints,4,24,1/31/2024,1072,18-25,Female,$50-100k,4,Hilliard, OH,6,Yes,Door-to-Door,Credit Card,2,5957,9,Ella,Booth
8366,Northeast,Samoas,4,24,8/5/2024,1428,46-55,Female,$100-150k,4,Brooklyn, NY,6,Yes,Door-to-Door,Cash,5,2524,11,Teyana,Online
8367,Northeast,Thin Mints,9,54,8/9/2024,1007,36-45,Female,$50-100k,3,Hartford, CT,6,Yes,Door-to-Door,Mobile Payment,5,10057,10,Aria,Online
8368,Northeast,Toffee-tastic,4,24,3/28/2024,1174,18-25,Female,<$50k,3,Bloomfield, CT,6,No,Online,Cash,2,10318,17,Bianca,Door-to-Door
8369,Southeast,Girl Scout S'mores,8,48,1/18/2024,1259,26-35,Female,$100-150k,5,Matthews, NC,6,Yes,Online,Cash,1,664,10,Scarlett,Booth
8370,Northeast,Toffee-tastic,4,24,3/11/2024,1365,26-35,Male,$150-200k,4,Bronx, NY,6,No,Door-to-Door,Credit Card,1,1236,12,Sydney,Online
8371,Northeast,Thin Mints,1,6,4/3/2024,1088,18-25,Male,$100-150k,3,Bloomfield, CT,6,Yes,Online,Credit Card,3,10318,16,Bianca,Online
8372,Northeast,Trefoils,7,42,1/12/2024,1399,26-35,Male,$100-150k,4,New Britain, CT,6,No,Booth,Credit Card,2,66731,19,Brianna,Online
8373,Southeast,Toast-Yay!,4,24,8/7/2024,1410,46-55,Male,$150-200k,2,Atlanta, GA,6,Yes,Online,Cash,2,24299,19,Stasia,Online
8374,South,Thin Mints,9,54,7/17/2024,1438,36-45,Male,$100-150k,5,Collierville, TN,6,Yes,Booth,Credit Card,4,13258,11,Ava,Door-to-Door
8375,Northeast,Samoas,2,12,5/1/2024,1324,26-35,Male,$150-200k,4,Albany, NY,6,Yes,Door-to-Door,Credit Card,4,1188,15,Amber,Booth
8376,Southeast,Samoas,6,36,2/19/2024,1318,36-45,Female,$150-200k,6,Hialeah, FL,6,No,Door-to-Door,Mobile Payment,5,2564,10,Amelia,Online
8377,Northeast,Samoas,3,18,9/1/2024,1171,46-55,Female,<$50k,3,Washington, DC,6,No,Online,Mobile Payment,5,2612,14,Arabella,Door-to-Door
8378,South,Caramel Chocolate Chip,8,48,6/24/2024,1002,46-55,Male,$50-100k,3,Irving, TX,6,Yes,Door-to-Door,Credit Card,3,2278,8,Nora,Door-to-Door
8379,Southeast,Trefoils,5,30,10/4/2024,1373,26-35,Female,$50-100k,4,Hialeah, FL,6,No,Booth,Mobile Payment,5,2564,10,Amelia,Door-to-Door
8380,West,Thin Mints,4,24,10/10/2024,1256,26-35,Male,$100-150k,2,Phoenix, AZ,6,Yes,Door-to-Door,Credit Card,5,3227,13,Mila,Door-to-Door
8381,Northeast,Samoas,4,24,4/2/2024,1057,46-55,Female,<$50k,3,Bloomfield, CT,6,No,Door-to-Door,Mobile Payment,3,10318,13,Bianca,Online
8382,Northeast,Tagalongs,10,60,1/15/2024,1396,26-35,Female,$50-100k,3,Clarks Summit, PA,6,No,Booth,Cash,3,50801,18,Maria,Door-to-Door
8383,West,Do-si-dos,7,42,10/11/2024,1059,36-45,Female,<$50k,2,Las Vegas, NV,6,No,Booth,Credit Card,2,676,20,Victoria,Online
8384,Midwest,Thin Mints,1,6,3/7/2024,1340,26-35,Female,$100-150k,3,Dublin, OH,6,Yes,Door-to-Door,Cash,3,6086,9,Sophia,Online
8385,South,Thin Mints,4,24,3/23/2024,1002,46-55,Male,$50-100k,3,Irving, TX,6,Yes,Booth,Cash,1,2278,8,Nora,Online
8386,West,Lemon-Ups,7,42,9/17/2024,1397,46-55,Male,$150-200k,5,Beaverton, OR,6,No,Online,Credit Card,4,81503,8,Kamora,Online
8387,Southeast,Samoas,4,24,3/10/2024,1040,46-55,Male,$100-150k,5,Raleigh, NC,6,Yes,Booth,Credit Card,1,1048,16,Josephine,Booth
8388,Northeast,Trefoils,2,12,2/11/2024,1143,36-45,Female,<$50k,4,Scranton, PA,6,No,Booth,Credit Card,4,52145,18,Willow,Online
8389,Southeast,Do-si-dos,9,54,7/21/2024,1014,46-55,Female,<$50k,4,Marietta, GA,6,Yes,Online,Mobile Payment,1,17534,19,Aurora,Door-to-Door
8390,Southeast,Girl Scout S'mores,1,6,6/12/2024,1433,36-45,Male,$50-100k,4,Mount Holly, NC,6,Yes,Door-to-Door,Mobile Payment,2,13400,8,Penelope,Door-to-Door
8391,South,Girl Scout S'mores,5,30,7/21/2024,1036,46-55,Male,<$50k,3,Irving, TX,6,No,Booth,Credit Card,3,2278,8,Nora,Door-to-Door
8392,West,Samoas,8,48,6/29/2024,1008,36-45,Female,$50-100k,2,Las Vegas, NV,6,Yes,Booth,Credit Card,1,676,20,Victoria,Door-to-Door
8393,Southeast,Caramel Chocolate Chip,2,12,10/17/2024,1369,26-35,Female,$50-100k,4,Alpharetta, GA,6,No,Booth,Cash,1,20626,8,Nia,Door-to-Door
8394,Southeast,Trefoils,1,6,10/23/2024,1382,18-25,Male,$150-200k,6,Marietta, GA,6,Yes,Door-to-Door,Cash,3,17534,19,Aurora,Door-to-Door
8395,Southeast,Thin Mints,2,12,8/29/2024,1227,18-25,Female,$50-100k,2,Middleburg, FL,6,No,Door-to-Door,Cash,4,31115,9,Lila,Online
8396,South,Thin Mints,3,18,3/1/2024,1027,46-55,Female,$100-150k,2,Oklahoma City, OK,6,No,Booth,Credit Card,2,3115,8,Savannah,Door-to-Door
8397,Northeast,Samoas,2,12,2/5/2024,1396,26-35,Female,$50-100k,3,Clarks Summit, PA,6,Yes,Online,Cash,3,50801,18,Maria,Booth
8398,Southeast,Thin Mints,3,18,6/24/2024,1195,26-35,Female,<$50k,3,Middleburg, FL,6,No,Online,Mobile Payment,2,31115,14,Lila,Door-to-Door
8399,West,Tagalongs,9,54,4/26/2024,1418,36-45,Female,$100-150k,6,Hillsboro, OR,6,No,Door-to-Door,Credit Card,1,10777,8,Mia,Online
8400,Northeast,Thin Mints,10,60,7/9/2024,1174,18-25,Female,<$50k,3,Bloomfield, CT,6,No,Online,Credit Card,1,10318,17,Bianca,Online
8401,Southeast,Do-si-dos,9,54,6/21/2024,1290,18-25,Male,$100-150k,3,Mint Hill, NC,6,No,Booth,Mobile Payment,5,547,11,Luna,Door-to-Door
8402,Southeast,Adventurefuls,8,48,9/12/2024,1018,18-25,Male,$100-150k,4,Morrisville, NC,6,Yes,Door-to-Door,Mobile Payment,5,407,16,Eleanor,Booth
8403,Midwest,Samoas,1,6,5/20/2024,1219,36-45,Male,$50-100k,5,Powell, OH,6,No,Online,Mobile Payment,4,5169,9,Sadie,Online
8404,Northeast,Thin Mints,10,60,2/16/2024,1341,26-35,Male,$150-200k,5,Pittston, PA,6,Yes,Door-to-Door,Mobile Payment,1,3088,18,Daisy,Booth
8405,South,Thin Mints,3,18,4/1/2024,1440,18-25,Female,$50-100k,2,Falls Church, VA,6,Yes,Booth,Mobile Payment,3,4211,14,Lily,Online
8406,Northeast,Thin Mints,8,48,7/3/2024,1001,46-55,Male,$150-200k,2,Albany, NY,6,No,Booth,Mobile Payment,4,1188,15,Amber,Door-to-Door
8407,Northeast,Thin Mints,10,60,2/29/2024,1436,18-25,Male,$150-200k,4,Hoboken, NJ,6,Yes,Door-to-Door,Mobile Payment,1,12019,17,Layla,Booth
8408,Southeast,Lemon-Ups,4,24,2/29/2024,1117,18-25,Male,$100-150k,2,Tucker, GA,6,Yes,Door-to-Door,Cash,2,15239,19,Isla,Door-to-Door
8409,West,Samoas,8,48,9/27/2024,1023,46-55,Female,$100-150k,6,Inglewood, CA,6,No,Booth,Cash,2,5071,11,Avery,Door-to-Door
8410,Northeast,Trefoils,6,36,6/15/2024,1110,18-25,Female,$50-100k,2,Silver Spring, MD,6,No,Online,Cash,5,42185,14,Jasmine,Booth
8411,Northeast,Toast-Yay!,3,18,5/8/2024,1451,18-25,Female,$100-150k,5,Brooklyn, NY,6,No,Online,Credit Card,3,2524,17,Teyana,Online
8412,Southeast,Toffee-tastic,3,18,9/29/2024,1011,26-35,Male,$100-150k,2,Doral, FL,6,Yes,Online,Cash,1,2405,10,Madison,Door-to-Door
8413,Southeast,Do-si-dos,3,18,6/17/2024,1278,36-45,Female,$100-150k,3,Matthews, NC,6,No,Door-to-Door,Credit Card,2,664,8,Scarlett,Online
8414,Northeast,Toffee-tastic,2,12,4/17/2024,1132,46-55,Female,$150-200k,2,Queens, NY,6,No,Online,Credit Card,2,4032,10,Elena,Online
8415,Southeast,Lemon-Ups,10,60,10/21/2024,1058,46-55,Female,$50-100k,3,Jacksonville, FL,6,Yes,Door-to-Door,Mobile Payment,1,72011,15,Stella,Door-to-Door
8416,Northeast,Thin Mints,5,30,5/14/2024,1309,18-25,Male,$50-100k,5,Jersey City, NJ,6,No,Door-to-Door,Mobile Payment,3,12316,17,Lucy,Online
8417,Northeast,Thin Mints,10,60,9/22/2024,1419,18-25,Female,$100-150k,6,Hoboken, NJ,6,Yes,Door-to-Door,Mobile Payment,1,12019,17,Layla,Online
8418,Northeast,Samoas,3,18,6/14/2024,1299,46-55,Female,$50-100k,2,Washington, DC,6,No,Booth,Credit Card,5,2612,14,Arabella,Booth
8419,Southeast,Trefoils,6,36,6/1/2024,1369,26-35,Female,$50-100k,4,Alpharetta, GA,6,No,Door-to-Door,Cash,3,20626,8,Nia,Booth
8420,Southeast,Lemonades,5,30,9/12/2024,1291,36-45,Female,<$50k,5,Doral, FL,6,No,Door-to-Door,Mobile Payment,3,2405,10,Madison,Door-to-Door
8421,Southeast,Do-si-dos,8,48,10/11/2024,1187,36-45,Male,<$50k,3,Pineville, NC,6,Yes,Door-to-Door,Cash,5,2674,10,Piper,Booth
8422,South,Toffee-tastic,8,48,6/2/2024,1440,18-25,Female,$50-100k,2,Falls Church, VA,6,Yes,Booth,Credit Card,4,4211,14,Lily,Online
8423,Southeast,Thin Mints,8,48,2/15/2024,1342,46-55,Male,$100-150k,5,Apex, NC,6,No,Booth,Cash,5,02584,16,Naima,Booth
8424,South,Do-si-dos,10,60,5/6/2024,1036,46-55,Male,<$50k,3,Irving, TX,6,Yes,Door-to-Door,Mobile Payment,1,2278,8,Nora,Online
8425,Northeast,Toast-Yay!,4,24,8/5/2024,1189,18-25,Female,$100-150k,2,Pittston, PA,6,No,Booth,Cash,1,3088,18,Daisy,Online
8426,South,Samoas,3,18,3/9/2024,1405,18-25,Male,$150-200k,2,Choctaw, OK,6,Yes,Door-to-Door,Cash,2,371,13,Mecca,Online
8427,West,Do-si-dos,3,18,7/13/2024,1461,36-45,Male,<$50k,4,Hillsboro, OR,6,Yes,Online,Credit Card,5,10777,8,Mia,Online
8428,Southeast,Toffee-tastic,7,42,8/14/2024,1011,26-35,Male,$100-150k,2,Doral, FL,6,Yes,Booth,Cash,4,2405,10,Madison,Online
8429,Southeast,Trefoils,2,12,6/25/2024,1356,18-25,Female,$100-150k,2,Hialeah, FL,6,No,Booth,Cash,3,2564,10,Amelia,Door-to-Door
8430,Southeast,Tagalongs,3,18,9/19/2024,1278,36-45,Female,$100-150k,3,Matthews, NC,6,No,Door-to-Door,Mobile Payment,3,664,8,Scarlett,Door-to-Door
8431,Northeast,Samoas,6,36,4/29/2024,1240,36-45,Female,$50-100k,3,Secaucus, NJ,6,Yes,Booth,Cash,3,10289,17,Ivy,Online
8432,Northeast,Tagalongs,6,36,5/24/2024,1255,18-25,Male,$100-150k,3,Jersey City, NJ,6,Yes,Door-to-Door,Cash,1,12316,17,Lucy,Booth
8433,South,Toast-Yay!,5,30,5/4/2024,1384,36-45,Female,<$50k,3,Falls Church, VA,6,No,Door-to-Door,Credit Card,2,4211,14,Lily,Booth
8434,Northeast,Samoas,3,18,4/24/2024,1400,26-35,Male,$100-150k,5,Brooklyn, NY,6,No,Door-to-Door,Cash,1,2524,13,Teyana,Door-to-Door
8435,West,Do-si-dos,9,54,4/6/2024,1145,46-55,Female,<$50k,4,Las Vegas, NV,6,Yes,Booth,Credit Card,3,676,20,Victoria,Booth
8436,West,Trefoils,3,18,3/22/2024,1201,18-25,Female,$100-150k,2,Beaverton, OR,6,Yes,Online,Credit Card,4,81503,8,Kamora,Booth
8437,Southeast,Adventurefuls,4,24,1/15/2024,1284,36-45,Male,$100-150k,5,Cary, NC,6,Yes,Door-to-Door,Mobile Payment,1,00031,16,Shatasia,Online
8438,Northeast,Samoas,7,42,6/16/2024,1082,18-25,Male,$150-200k,2,Albany, NY,6,No,Door-to-Door,Credit Card,2,1188,15,Amber,Door-to-Door
8439,Southeast,Lemonades,10,60,6/29/2024,1049,18-25,Female,$100-150k,4,Raleigh, NC,6,No,Door-to-Door,Cash,4,1048,16,Josephine,Door-to-Door
8440,Southeast,Girl Scout S'mores,7,42,4/10/2024,1253,46-55,Female,$150-200k,6,Middleburg, FL,6,No,Door-to-Door,Mobile Payment,1,31115,9,Lila,Booth
8441,Southeast,Do-si-dos,6,36,1/1/2024,1350,36-45,Female,$100-150k,6,East Point, GA,6,No,Door-to-Door,Mobile Payment,5,30344,19,Zoe,Online
8442,Southeast,Samoas,1,6,4/30/2024,1356,18-25,Female,$100-150k,2,Hialeah, FL,6,No,Booth,Credit Card,4,2564,10,Amelia,Door-to-Door
8443,West,Samoas,8,48,6/25/2024,1167,26-35,Male,$100-150k,3,Portland, OR,6,No,Booth,Mobile Payment,3,10457,8,Eliana,Door-to-Door
8444,Northeast,Samoas,1,6,10/11/2024,1223,18-25,Female,$100-150k,5,Wethersfield, CT,6,Yes,Door-to-Door,Mobile Payment,1,10288,8,Delilah,Online
8445,South,Lemon-Ups,2,12,8/18/2024,1363,46-55,Female,$50-100k,6,Falls Church, VA,6,Yes,Online,Credit Card,4,4211,14,Lily,Booth
8446,South,Tagalongs,2,12,7/22/2024,1289,26-35,Female,$100-150k,5,Del City, OK,6,No,Online,Mobile Payment,5,425,11,Olivia,Booth
8447,Northeast,Samoas,5,30,7/22/2024,1334,18-25,Female,$50-100k,4,Bronx, NY,6,Yes,Online,Credit Card,3,1236,19,Sydney,Door-to-Door
8448,Midwest,Thin Mints,4,24,8/31/2024,1026,18-25,Male,$150-200k,3,Columbus, OH,6,Yes,Online,Credit Card,2,6824,9,Isabella,Booth
8449,Northeast,Trefoils,5,30,1/3/2024,1366,18-25,Male,$100-150k,3,Bronx, NY,6,Yes,Booth,Cash,5,1236,15,Sydney,Booth
8450,Southeast,Lemonades,7,42,2/18/2024,1102,46-55,Female,$150-200k,5,Orange Park, FL,6,No,Door-to-Door,Cash,1,31008,15,Maya,Door-to-Door
8451,Southeast,Samoas,10,60,8/11/2024,1048,36-45,Female,<$50k,5,Jacksonville, FL,6,No,Online,Cash,1,72011,11,Stella,Booth
8452,Southeast,Thin Mints,7,42,5/26/2024,1249,36-45,Male,$50-100k,5,Coconut Grove, FL,6,Yes,Online,Mobile Payment,2,2413,10,Itali,Booth
8453,Southeast,Lemonades,5,30,8/24/2024,1100,18-25,Male,$100-150k,5,Orange Park, FL,6,No,Booth,Cash,4,31008,9,Maya,Door-to-Door
8454,West,Samoas,9,54,1/1/2024,1461,36-45,Male,<$50k,4,Hillsboro, OR,6,No,Door-to-Door,Mobile Payment,5,10777,8,Mia,Online
8455,Northeast,Trefoils,9,54,6/25/2024,1129,18-25,Female,$50-100k,2,Queens, NY,6,No,Online,Credit Card,4,4032,17,Elena,Door-to-Door
8456,South,Samoas,2,12,2/14/2024,1398,26-35,Female,$50-100k,6,Collierville, TN,6,No,Door-to-Door,Mobile Payment,5,13258,11,Ava,Door-to-Door
8457,South,Samoas,9,54,10/13/2024,1053,36-45,Male,<$50k,4,Oklahoma City, OK,6,Yes,Door-to-Door,Cash,4,3115,10,Savannah,Booth
8458,West,Tagalongs,6,36,9/7/2024,1023,46-55,Female,$100-150k,6,Inglewood, CA,6,Yes,Booth,Credit Card,3,5071,11,Avery,Online
8459,Southeast,Tagalongs,1,6,3/22/2024,1268,46-55,Female,$150-200k,3,Matthews, NC,6,Yes,Online,Mobile Payment,5,664,15,Scarlett,Booth
8460,Northeast,Thin Mints,6,36,9/9/2024,1364,36-45,Female,$100-150k,3,Hoboken, NJ,6,No,Online,Mobile Payment,5,12019,17,Layla,Door-to-Door
8461,South,Lemonades,8,48,5/5/2024,1185,46-55,Female,$50-100k,5,Yukon, OK,6,Yes,Online,Mobile Payment,1,358,13,Quinn,Online
